"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
124.028398860273,-0.314073761898817,0.109245232832961,-2.87494249180689,0.00404101092940618,0.696614485598045,"PRSS53"
560.770070938088,-0.199620388333471,0.0709226058288299,-2.81462286954388,0.00488345053996149,0.696614485598045,"RAB11FIP3"
744.919297852825,0.119009826274613,0.0399203267350895,2.98118367277803,0.00287136519814694,0.696614485598045,"RIPK2"
806.356316618619,-0.318978868499886,0.111470723128163,-2.86154839179737,0.00421577140078501,0.696614485598045,"SHARPIN"
11711.6524532078,-0.508111078051915,0.176295717695062,-2.88215212879302,0.00394968990870571,0.696614485598045,"SLC25A39"
2074.47187203613,-0.503823818103761,0.178304777890114,-2.82563273999455,0.00471873321698006,0.696614485598045,"SNCA"
216.310418068091,-0.2538087333014,0.0875984475576243,-2.89741131695786,0.00376256097543833,0.696614485598045,"SOX12"
3360.56497695671,0.105486898499787,0.0359579197362568,2.93362072315387,0.00335033334601575,0.696614485598045,"SYF2"
243.470235714508,-0.370129057967717,0.130030468549095,-2.84647946052713,0.00442055808587315,0.696614485598045,"SYNPO"
955.719412121403,-0.376570592363127,0.127778540169451,-2.94705661736114,0.00320814458415415,0.696614485598045,"TESC"
96.1949224039977,-0.422597178560614,0.140895796764335,-2.99935972729875,0.00270547669996908,0.696614485598045,"TMEM86B"
852.558900460388,-0.396991060841047,0.138369222988271,-2.86907053655059,0.0041167997883733,0.696614485598045,"TRIM58"
2697.10291374541,-0.188608619633914,0.0658550161442371,-2.86399777384944,0.00418330951577188,0.696614485598045,"TUBGCP6"
209.22653112846,-0.623671759483736,0.222081354076931,-2.80830311971032,0.00498033246360745,0.696614485598045,"VWCE"
210.420807616051,-0.244897753999423,0.0838675132187591,-2.92005503204363,0.00349969578890512,0.696614485598045,"WDR24"
154.640961755985,-0.306216200370744,0.109152960370711,-2.80538612357151,0.00502563361128212,0.696614485598045,"ZBTB45"
32.4622319253072,-0.388611361442144,0.138991516495872,-2.795935832916,0.00517496739106205,0.700247697557007,"SLC35E4"
1446.30568083004,-0.211252175557965,0.0754408210774551,-2.80023696111515,0.00510651059662765,0.700247697557007,"TCF3"
95.9829900319701,-0.289512473692352,0.103629754185299,-2.79371958341886,0.00521056401188338,0.700247697557007,"TRBV7-3"
342.993353990676,0.321093332319213,0.11507340419902,2.79033486976608,0.00526535514973756,0.700605028290327,"COLQ"
1077.90606709042,0.116315457311951,0.0418416060741753,2.77989944042183,0.00543757338553191,0.709471346875372,"SYAP1"
845.790103123856,-0.261395329932982,0.0939564808352901,-2.78208940574541,0.00540101589914615,0.709471346875372,"TSTA3"
171.608772075597,-0.23224812462956,0.0880548664295004,-2.63753877607101,0.00835100774413009,0.723391149339985,"A1BG-AS1"
548.243672623128,-0.178382262585194,0.0666695193190446,-2.67561944959512,0.00745912873825822,0.723391149339985,"ABCB8"
213.83038772428,-0.212904563251488,0.0819214116383724,-2.59888787306691,0.0093526317345708,0.723391149339985,"ACADS"
778.564834113983,-0.186560722639414,0.0685614273480477,-2.72107407700762,0.0065070178217889,0.723391149339985,"ACAP3"
564.34778629057,-0.203610905138405,0.0817901926630662,-2.48942933753902,0.0127948350100712,0.723391149339985,"ADGRL1"
27.6613720829497,0.408542082221784,0.154460799923077,2.6449564059311,0.00817014421054854,0.723391149339985,"AHRR"
521.851194501449,-0.272039567247965,0.0999086215342117,-2.72288380192305,0.0064714815121393,0.723391149339985,"ALDH16A1"
79.3374461597576,-0.411592172868744,0.159054752909215,-2.58773890965504,0.00966081756022752,0.723391149339985,"ANKRD9"
294.459342926333,-0.208503380290842,0.0768808013483201,-2.71203443036689,0.00668716464920571,0.723391149339985,"ANO8"
1184.11462369586,-0.250695763958631,0.0959894382633759,-2.61170154231731,0.00900928673401272,0.723391149339985,"ARSA"
3994.97896406562,-0.333559711613001,0.122137655587336,-2.73101452626529,0.00631396885814651,0.723391149339985,"BCL2L1"
3858.61654029605,-0.110227835919877,0.0436960017562825,-2.52260690885816,0.0116488535271191,0.723391149339985,"BRD4"
429.043212613314,0.0961319889398902,0.0366920975976246,2.61996438563146,0.00879389502894732,0.723391149339985,"C18orf21"
74.5636897743376,-0.361830813082213,0.130670069969689,-2.76904124384524,0.00562215177129745,0.723391149339985,"C19orf71"
159.110871564322,-0.207434085364497,0.0814391102853076,-2.5471064779292,0.0108620284896949,0.723391149339985,"C1QTNF6"
105.141093370778,-0.255476722575055,0.0970646120544162,-2.6320274420077,0.0084877006902852,0.723391149339985,"C8orf82"
66.8949469402636,-0.383424915198638,0.151327147935892,-2.53374837514992,0.011284973372511,0.723391149339985,"CACNA1H"
5171.02629901789,0.112796021757977,0.0438742016202233,2.57089628056012,0.0101435701232503,0.723391149339985,"CBX3"
2543.86352143789,0.118804292173984,0.0479134837778975,2.4795586295645,0.013154510183835,0.723391149339985,"CCDC47"
32.4945129294876,-0.376991218570111,0.149626229978294,-2.51955301302986,0.0117503944622689,0.723391149339985,"CD80"
1912.83407588402,0.139179010898599,0.0547682764052988,2.54123408720479,0.0110461935469957,0.723391149339985,"CHMP5"
1260.82615911734,-0.292956226930827,0.113217302386053,-2.5875570319799,0.00966591930192773,0.723391149339985,"CHPT1"
2023.58061442675,-0.122607700227497,0.0467320313828978,-2.62363301143308,0.00869974682641029,0.723391149339985,"CIZ1"
27.4722361244094,-0.487755921472477,0.193500337274677,-2.52069804291917,0.0117122309981541,0.723391149339985,"CLDN5"
400.195805924043,-0.223972954442279,0.0811023381815199,-2.76160909123227,0.00575172978463885,0.723391149339985,"CLIP2"
135.253221020538,-0.29768136381475,0.108280948383513,-2.74915733800568,0.00597486983820495,0.723391149339985,"CNTNAP1"
4884.5472905451,0.0973259098047272,0.0378059301726635,2.57435564632929,0.0100426983818702,0.723391149339985,"COPB1"
2008.74976078214,-0.219501192202599,0.0831476051021922,-2.6398979493495,0.00829309952883104,0.723391149339985,"CPSF1"
